"user_id","last_order_date","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_score","score","rfm_segment"
76322,2023-09-22,121,1,12.25,3,1,1,"311",5,Hibernating
76403,2023-09-19,124,1,25.0,3,1,1,"311",5,Hibernating
81820,2023-09-22,121,1,8.989999771118164,3,1,1,"311",5,Hibernating
65037,2023-09-01,142,1,9.0,3,1,1,"311",5,Hibernating
19886,2023-09-18,125,1,25.0,3,1,1,"311",5,Hibernating
64337,2023-09-04,139,1,10.130000114440918,3,1,1,"311",5,Hibernating
167,2023-09-01,142,1,4.880000114440918,3,1,1,"311",5,Hibernating
94801,2023-08-26,148,1,15.0,3,1,1,"311",5,Hibernating
84002,2023-08-28,146,1,20.270000457763672,3,1,1,"311",5,Hibernating
95393,2023-09-19,124,1,24.350000381469727,3,1,1,"311",5,Hibernating
35120,2023-09-18,125,1,8.0,3,1,1,"311",5,Hibernating
10796,2023-09-01,142,1,16.700000762939453,3,1,1,"311",5,Hibernating
84625,2023-09-01,142,1,24.5,3,1,1,"311",5,Hibernating
73595,2023-09-19,124,1,24.989999771118164,3,1,1,"311",5,Hibernating
48382,2023-09-04,139,1,11.8100004196167,3,1,1,"311",5,Hibernating
26678,2023-09-19,124,1,16.989999771118164,3,1,1,"311",5,Hibernating
34629,2023-09-01,142,1,19.989999771118164,3,1,1,"311",5,Hibernating
39924,2023-09-16,127,1,17.989999771118164,3,1,1,"311",5,Hibernating
58193,2023-09-01,142,1,25.0,3,1,1,"311",5,Hibernating
60262,2023-09-04,139,1,14.979999542236328,3,1,1,"311",5,Hibernating
63906,2023-09-01,142,1,25.0,3,1,1,"311",5,Hibernating
8763,2023-09-18,125,1,10.470000267028809,3,1,1,"311",5,Hibernating
25396,2023-08-28,146,1,6.849999904632568,3,1,1,"311",5,Hibernating
47138,2023-09-01,142,1,14.0,3,1,1,"311",5,Hibernating
79632,2023-09-04,139,1,25.0,3,1,1,"311",5,Hibernating
85911,2023-09-01,142,1,14.979999542236328,3,1,1,"311",5,Hibernating
34392,2023-09-04,139,1,25.0,3,1,1,"311",5,Hibernating
64718,2023-05-18,248,3,250.940002441406253,2,4,5,"245",11,At Risk
67067,2023-07-03,202,3,1082.900001525878908,2,4,5,"245",11,At Risk
48791,2023-05-13,253,3,152.699998855590816,2,4,5,"245",11,At Risk
29342,2023-05-15,251,3,438.46000099182129,2,4,5,"245",11,At Risk
67894,2023-07-16,189,3,252.5,2,4,5,"245",11,At Risk
51226,2023-05-16,250,3,95.979999542236328,2,4,4,"244",10,At Risk
4128,2023-05-21,245,2,405.889999389648406,2,3,5,"235",10,At Risk
80956,2023-06-19,216,2,267.8600006103516,2,3,5,"235",10,At Risk
81693,2023-07-16,189,2,163.5,2,3,5,"235",10,At Risk
71177,2023-07-26,179,2,166.719999313354494,2,3,5,"235",10,At Risk
12895,2023-05-22,244,2,198.920005798339846,2,3,5,"235",10,At Risk
94646,2023-07-14,191,2,254.460000991821284,2,3,5,"235",10,At Risk
88148,2023-07-09,196,2,181.470001220703128,2,3,5,"235",10,At Risk
29439,2023-06-14,221,2,244.979997634887694,2,3,5,"235",10,At Risk
40321,2023-07-09,196,2,655.9000015258789,2,3,5,"235",10,At Risk
55728,2023-06-15,220,2,353.0,2,3,5,"235",10,At Risk
62441,2023-06-05,230,2,244.97000122070312,2,3,5,"235",10,At Risk
62921,2023-08-04,170,2,184.910000801086429,2,3,5,"235",10,At Risk
6562,2023-07-16,189,2,283.859994888305668,2,3,5,"235",10,At Risk
35303,2023-08-04,170,2,144.080001354217532,2,3,5,"235",10,At Risk
22656,2023-06-17,218,2,1264.9900016784668,2,3,5,"235",10,At Risk
45301,2023-05-16,250,2,209.9900016784668,2,3,5,"235",10,At Risk
48153,2023-07-29,176,2,283.229999542236328,2,3,5,"235",10,At Risk
58861,2023-07-08,197,2,363.0,2,3,5,"235",10,At Risk
31281,2023-07-11,194,2,164.4499969482422,2,3,5,"235",10,At Risk
81182,2023-08-04,170,2,319.950000762939446,2,3,5,"235",10,At Risk
55217,2023-06-06,229,2,162.0,2,3,5,"235",10,At Risk
89512,2023-05-28,238,2,242.930000305175766,2,3,5,"235",10,At Risk
8995,2023-07-18,187,2,311.979997634887694,2,3,5,"235",10,At Risk
75362,2023-06-03,232,2,148.539999961853027,2,3,5,"235",10,At Risk
54987,2023-07-07,198,2,147.070005416870127,2,3,5,"235",10,At Risk
43210,2023-05-23,243,2,174.2599983215332,2,3,5,"235",10,At Risk
18384,2023-08-04,170,2,173.989999771118164,2,3,5,"235",10,At Risk
49446,2023-07-31,174,2,326.57999801635743,2,3,5,"235",10,At Risk
55164,2023-07-06,199,2,259.940002441406253,2,3,5,"235",10,At Risk
9620,2023-05-15,251,2,173.899999618530272,2,3,5,"235",10,At Risk
46994,2023-08-04,170,2,234.90999603271482,2,3,5,"235",10,At Risk
81260,2023-08-04,170,2,207.9999990463257,2,3,5,"235",10,At Risk
30919,2023-06-24,211,2,257.140001296997070,2,3,5,"235",10,At Risk
56229,2023-06-21,214,2,193.970000267028809,2,3,5,"235",10,At Risk
78644,2023-07-05,200,2,183.970000267028809,2,3,5,"235",10,At Risk
47273,2023-07-05,200,2,284.39000129699708,2,3,5,"235",10,At Risk
50634,2023-06-20,215,2,239.140000343322756,2,3,5,"235",10,At Risk
84485,2023-07-31,174,2,528.169998168945313,2,3,5,"235",10,At Risk
25642,2023-05-18,248,2,174.980005264282224,2,3,5,"235",10,At Risk
9381,2023-05-24,242,2,469.95001220703125,2,3,5,"235",10,At Risk
54441,2023-07-22,183,2,356.399999618530272,2,3,5,"235",10,At Risk
16485,2023-06-14,221,2,245.879995346069302,2,3,5,"235",10,At Risk
62809,2023-06-16,219,2,173.979999542236328,2,3,5,"235",10,At Risk
77548,2023-07-15,190,2,309.48999786376952,2,3,5,"235",10,At Risk
56327,2023-06-17,218,2,247.0,2,3,5,"235",10,At Risk
43,2023-07-03,202,2,201.340000152587889,2,3,5,"235",10,At Risk
74004,2023-07-16,189,2,425.50999450683594,2,3,5,"235",10,At Risk
68994,2023-07-02,203,2,370.679997444152815,2,3,5,"235",10,At Risk
60315,2023-07-16,189,2,432.44999980926514,2,3,5,"235",10,At Risk
79781,2023-06-10,225,2,298.16000366210932,2,3,5,"235",10,At Risk
1697,2023-06-18,217,2,185.840003967285152,2,3,5,"235",10,At Risk
29600,2023-05-14,252,2,297.310005187988287,2,3,5,"235",10,At Risk
7561,2023-05-25,241,2,210.980000495910641,2,3,5,"235",10,At Risk
91594,2023-06-10,225,2,265.899999618530286,2,3,5,"235",10,At Risk
76372,2023-07-02,203,2,179.479997634887684,2,3,5,"235",10,At Risk
2979,2023-05-20,246,2,205.969995498657214,2,3,5,"235",10,At Risk
5582,2023-07-19,186,2,317.929998397827134,2,3,5,"235",10,At Risk
2005,2023-06-27,208,2,160.47000122070313,2,3,5,"235",10,At Risk
53424,2023-06-16,219,2,154.910001754760730,2,3,5,"235",10,At Risk
88255,2023-07-19,186,2,150.0,2,3,5,"235",10,At Risk
90343,2023-07-01,204,2,256.7300033569336,2,3,5,"235",10,At Risk
11178,2023-07-01,204,2,489.039999008178690,2,3,5,"235",10,At Risk
75522,2023-07-29,176,2,183.94999694824217,2,3,5,"235",10,At Risk
13323,2023-06-30,205,2,234.0,2,3,5,"235",10,At Risk
2969,2023-07-30,175,2,215.049999237060548,2,3,5,"235",10,At Risk
98198,2023-08-01,173,2,282.399999618530272,2,3,5,"235",10,At Risk
32507,2023-06-30,205,2,172.270000457763672,2,3,5,"235",10,At Risk
94902,2023-07-31,174,2,191.59000015258788,2,3,5,"235",10,At Risk
30242,2023-08-02,172,2,787.379993438720693,2,3,5,"235",10,At Risk
77813,2023-06-11,224,2,198.919998168945295,2,3,5,"235",10,At Risk
22104,2023-05-26,240,2,212.5,2,3,5,"235",10,At Risk
12582,2023-05-30,236,2,360.92000198364257,2,3,5,"235",10,At Risk
52248,2023-05-26,240,2,226.989999771118164,2,3,5,"235",10,At Risk
59598,2023-07-16,189,2,171.899999618530272,2,3,5,"235",10,At Risk
96452,2023-06-19,216,2,227.48999786376953,2,3,5,"235",10,At Risk
70534,2023-08-02,172,2,807.470005035400392,2,3,5,"235",10,At Risk
18968,2023-07-29,176,2,174.600000381469718,2,3,5,"235",10,At Risk
18563,2023-06-28,207,2,301.89999961853028,2,3,5,"235",10,At Risk
69457,2023-05-25,241,2,122.75,2,3,4,"234",9,At Risk
46299,2023-06-30,205,2,121.86000061035155,2,3,4,"234",9,At Risk
29702,2023-06-05,230,2,100.950000762939453,2,3,4,"234",9,At Risk
66255,2023-07-21,184,2,94.9900016784668,2,3,4,"234",9,At Risk
31759,2023-05-22,244,2,92.480001449584964,2,3,4,"234",9,At Risk
49645,2023-07-14,191,2,97.939996719360334,2,3,4,"234",9,At Risk
2499,2023-07-21,184,2,131.41999816894531,2,3,4,"234",9,At Risk
58363,2023-08-03,171,2,80.9900016784668,2,3,4,"234",9,At Risk
96431,2023-07-28,177,2,134.900001525878911,2,3,4,"234",9,At Risk
70785,2023-07-12,193,2,94.9900016784668,2,3,4,"234",9,At Risk
47919,2023-07-20,185,2,117.980001449584964,2,3,4,"234",9,At Risk
82436,2023-07-13,192,2,97.600000381469727,2,3,4,"234",9,At Risk
50686,2023-05-19,247,2,129.130002975463872,2,3,4,"234",9,At Risk
32962,2023-07-12,193,2,126.850000381469727,2,3,4,"234",9,At Risk
70666,2023-07-23,182,2,97.090000152587891,2,3,4,"234",9,At Risk
84499,2023-06-21,214,2,105.4399995803833,2,3,4,"234",9,At Risk
67165,2023-06-15,220,2,114.9900016784668,2,3,4,"234",9,At Risk
76601,2023-06-30,205,2,98.52000045776367,2,3,4,"234",9,At Risk
8706,2023-05-15,251,2,127.960000991821282,2,3,4,"234",9,At Risk
79317,2023-06-20,215,2,108.75,2,3,4,"234",9,At Risk
22449,2023-07-11,194,2,133.950000762939446,2,3,4,"234",9,At Risk
93193,2023-06-20,215,2,82.690000534057610,2,3,4,"234",9,At Risk
6274,2023-07-20,185,2,132.480001449584963,2,3,4,"234",9,At Risk
88342,2023-07-22,183,2,96.960002899169916,2,3,4,"234",9,At Risk
80604,2023-06-08,227,2,111.029998779296876,2,3,4,"234",9,At Risk
52588,2023-07-04,201,2,94.94999694824219,2,3,4,"234",9,At Risk
50164,2023-07-03,202,2,80.9900016784668,2,3,4,"234",9,At Risk
37173,2023-05-13,253,2,114.860002517700214,2,3,4,"234",9,At Risk
70756,2023-07-27,178,2,138.739999771118164,2,3,4,"234",9,At Risk
98201,2023-06-10,225,2,124.259998321533204,2,3,4,"234",9,At Risk
74134,2023-07-03,202,2,133.050001144409177,2,3,4,"234",9,At Risk
49810,2023-07-11,194,2,92.94000244140625,2,3,4,"234",9,At Risk
2874,2023-07-20,185,2,111.4900016784668,2,3,4,"234",9,At Risk
21574,2023-05-20,246,2,123.33000183105467,2,3,4,"234",9,At Risk
75736,2023-05-18,248,2,111.180000305175781,2,3,4,"234",9,At Risk
3675,2023-07-28,177,2,88.0,2,3,4,"234",9,At Risk
73237,2023-07-19,186,2,96.550003051757812,2,3,4,"234",9,At Risk
40804,2023-07-07,198,2,134.929998397827154,2,3,4,"234",9,At Risk
53989,2023-07-12,193,2,101.0,2,3,4,"234",9,At Risk
38367,2023-07-15,190,2,91.5,2,3,4,"234",9,At Risk
87198,2023-05-12,254,2,107.9900016784668,2,3,4,"234",9,At Risk
52529,2023-05-26,240,2,96.0,2,3,4,"234",9,At Risk
28993,2023-06-27,208,2,111.989999771118164,2,3,4,"234",9,At Risk
84809,2023-08-03,171,2,139.600000381469727,2,3,4,"234",9,At Risk
25812,2023-06-07,228,2,112.090002059936523,2,3,4,"234",9,At Risk
21633,2023-07-31,174,2,68.089999198913574,2,3,3,"233",8,At Risk
86277,2023-07-22,183,2,54.760000228881836,2,3,3,"233",8,At Risk
12295,2023-07-04,201,2,53.980001449584964,2,3,3,"233",8,At Risk
88062,2023-07-03,202,2,51.979999542236328,2,3,3,"233",8,At Risk
13008,2023-07-11,194,2,51.15999984741211,2,3,3,"233",8,At Risk
72060,2023-07-31,174,2,78.260000228881836,2,3,3,"233",8,At Risk
41421,2023-07-17,188,2,57.140001296997068,2,3,3,"233",8,At Risk
62518,2023-07-20,185,2,74.660001754760743,2,3,3,"233",8,At Risk
5931,2023-06-27,208,2,72.789999008178724,2,3,3,"233",8,At Risk
22484,2023-07-24,181,2,69.030001640319818,2,3,3,"233",8,At Risk
37606,2023-07-21,184,2,50.0,2,3,3,"233",8,At Risk
29916,2023-06-18,217,2,63.5,2,3,3,"233",8,At Risk
63720,2023-07-07,198,2,68.890003204345706,2,3,3,"233",8,At Risk
80460,2023-06-13,222,2,72.9900016784668,2,3,3,"233",8,At Risk
39166,2023-06-18,217,2,77.979999542236328,2,3,3,"233",8,At Risk
11100,2023-07-28,177,2,66.9900016784668,2,3,3,"233",8,At Risk
78120,2023-07-23,182,2,76.980001449584964,2,3,3,"233",8,At Risk
81776,2023-07-28,177,2,74.57000160217285,2,3,3,"233",8,At Risk
35176,2023-05-28,238,2,67.0,2,3,3,"233",8,At Risk
81713,2023-05-23,243,2,62.900000572204583,2,3,3,"233",8,At Risk
38989,2023-07-05,200,2,56.700000762939453,2,3,3,"233",8,At Risk
44626,2023-07-13,192,2,51.90999984741211,2,3,3,"233",8,At Risk
73539,2023-06-01,234,2,75.770001411437988,2,3,3,"233",8,At Risk
6821,2023-07-12,193,2,71.740001678466795,2,3,3,"233",8,At Risk
92281,2023-07-18,187,2,51.96999931335449,2,3,3,"233",8,At Risk
73081,2023-08-01,173,2,45.940001487731937,2,3,2,"232",7,At Risk
65805,2023-07-29,176,2,40.510000228881836,2,3,2,"232",7,At Risk
75112,2023-07-22,183,2,33.230000495910644,2,3,2,"232",7,At Risk
25137,2023-06-19,216,2,46.989999771118164,2,3,2,"232",7,At Risk
13310,2023-07-23,182,2,42.130000114440918,2,3,2,"232",7,At Risk
72144,2023-05-23,243,2,41.899999618530273,2,3,2,"232",7,At Risk
63131,2023-06-16,219,2,24.989999771118164,2,3,1,"231",6,At Risk
40732,2023-06-02,233,2,20.579999923706055,2,3,1,"231",6,At Risk
47304,2023-07-08,197,1,194.880001068115234,2,1,5,"215",8,Hibernating
12773,2023-06-17,218,1,214.639999866485596,2,1,5,"215",8,Hibernating
15480,2023-06-17,218,1,270.689998626708984,2,1,5,"215",8,Hibernating
32021,2023-06-17,218,1,742.9900016784668,2,1,5,"215",8,Hibernating
42912,2023-06-17,218,1,251.989999771118164,2,1,5,"215",8,Hibernating
33550,2023-06-17,218,1,155.0,2,1,5,"215",8,Hibernating
66816,2023-06-17,218,1,189.0,2,1,5,"215",8,Hibernating
84983,2023-05-31,235,1,398.0,2,1,5,"215",8,Hibernating
94283,2023-05-31,235,1,274.989990234375,2,1,5,"215",8,Hibernating
39148,2023-06-16,219,1,226.429996490478518,2,1,5,"215",8,Hibernating
53116,2023-06-16,219,1,165.0,2,1,5,"215",8,Hibernating
28673,2023-05-31,235,1,328.0,2,1,5,"215",8,Hibernating
35809,2023-06-16,219,1,320.0,2,1,5,"215",8,Hibernating
62020,2023-05-31,235,1,366.32999420166016,2,1,5,"215",8,Hibernating
28518,2023-06-16,219,1,624.239996910095187,2,1,5,"215",8,Hibernating
68878,2023-05-31,235,1,233.0500030517578,2,1,5,"215",8,Hibernating
55261,2023-06-15,220,1,459.0,2,1,5,"215",8,Hibernating
81438,2023-06-15,220,1,298.050014495849608,2,1,5,"215",8,Hibernating
20434,2023-06-15,220,1,999.0,2,1,5,"215",8,Hibernating
59414,2023-06-15,220,1,209.49000549316406,2,1,5,"215",8,Hibernating
16198,2023-06-15,220,1,172.0,2,1,5,"215",8,Hibernating
85410,2023-06-01,234,1,1115.7400054931641,2,1,5,"215",8,Hibernating
50767,2023-06-01,234,1,198.0,2,1,5,"215",8,Hibernating
67056,2023-06-15,220,1,148.5800018310547,2,1,5,"215",8,Hibernating
35326,2023-06-15,220,1,211.0,2,1,5,"215",8,Hibernating
85244,2023-06-14,221,1,895.0,2,1,5,"215",8,Hibernating
96224,2023-06-14,221,1,273.9399986267090,2,1,5,"215",8,Hibernating
55922,2023-06-01,234,1,229.9900054931641,2,1,5,"215",8,Hibernating
62150,2023-06-01,234,1,189.94999694824216,2,1,5,"215",8,Hibernating
70777,2023-06-14,221,1,168.739997863769531,2,1,5,"215",8,Hibernating
40842,2023-06-01,234,1,290.94000244140625,2,1,5,"215",8,Hibernating
39464,2023-06-14,221,1,169.2699966430664,2,1,5,"215",8,Hibernating
13143,2023-06-13,222,1,226.970005035400428,2,1,5,"215",8,Hibernating
80882,2023-06-13,222,1,223.290002822875974,2,1,5,"215",8,Hibernating
82887,2023-06-13,222,1,159.9499969482422,2,1,5,"215",8,Hibernating
6507,2023-06-13,222,1,149.25,2,1,5,"215",8,Hibernating
20196,2023-06-01,234,1,169.0,2,1,5,"215",8,Hibernating
23346,2023-06-12,223,1,176.950000762939446,2,1,5,"215",8,Hibernating
33090,2023-06-12,223,1,195.0,2,1,5,"215",8,Hibernating
24330,2023-06-12,223,1,350.0,2,1,5,"215",8,Hibernating
33278,2023-06-12,223,1,171.289999008178711,2,1,5,"215",8,Hibernating
5270,2023-06-12,223,1,203.9900016784668,2,1,5,"215",8,Hibernating
98356,2023-06-02,233,1,166.9499969482422,2,1,5,"215",8,Hibernating
52444,2023-06-12,223,1,179.0,2,1,5,"215",8,Hibernating
87349,2023-06-02,233,1,173.850000381469727,2,1,5,"215",8,Hibernating
38058,2023-06-11,224,1,199.99000549316406,2,1,5,"215",8,Hibernating
96748,2023-06-11,224,1,230.13999938964844,2,1,5,"215",8,Hibernating
19417,2023-06-02,233,1,175.0,2,1,5,"215",8,Hibernating
80112,2023-06-11,224,1,162.2599983215332,2,1,5,"215",8,Hibernating
4472,2023-06-02,233,1,151.0,2,1,5,"215",8,Hibernating
74525,2023-06-11,224,1,193.99000549316406,2,1,5,"215",8,Hibernating
65740,2023-06-11,224,1,149.97000122070312,2,1,5,"215",8,Hibernating
73003,2023-06-11,224,1,167.47999954223633,2,1,5,"215",8,Hibernating
81226,2023-06-11,224,1,184.950000762939453,2,1,5,"215",8,Hibernating
30183,2023-06-11,224,1,308.989999771118164,2,1,5,"215",8,Hibernating
78286,2023-06-10,225,1,148.0,2,1,5,"215",8,Hibernating
97302,2023-06-10,225,1,199.0,2,1,5,"215",8,Hibernating
31035,2023-06-10,225,1,232.439996719360364,2,1,5,"215",8,Hibernating
6435,2023-06-02,233,1,185.0,2,1,5,"215",8,Hibernating
32338,2023-06-10,225,1,145.99000549316406,2,1,5,"215",8,Hibernating
6439,2023-06-10,225,1,206.530000686645524,2,1,5,"215",8,Hibernating
33273,2023-06-10,225,1,238.93999862670898,2,1,5,"215",8,Hibernating
7713,2023-06-02,233,1,303.5,2,1,5,"215",8,Hibernating
51579,2023-06-10,225,1,149.9499969482422,2,1,5,"215",8,Hibernating
12728,2023-06-09,226,1,197.91999816894528,2,1,5,"215",8,Hibernating
97322,2023-06-02,233,1,224.94999694824216,2,1,5,"215",8,Hibernating
54990,2023-06-09,226,1,183.96999931335449,2,1,5,"215",8,Hibernating
13899,2023-06-09,226,1,176.5,2,1,5,"215",8,Hibernating
62780,2023-06-02,233,1,202.450000762939446,2,1,5,"215",8,Hibernating
90843,2023-06-09,226,1,233.940002441406246,2,1,5,"215",8,Hibernating
49547,2023-06-02,233,1,216.950000762939453,2,1,5,"215",8,Hibernating
10815,2023-06-09,226,1,484.0,2,1,5,"215",8,Hibernating
34772,2023-06-08,227,1,148.0,2,1,5,"215",8,Hibernating
39589,2023-06-08,227,1,186.9900016784668,2,1,5,"215",8,Hibernating
27185,2023-06-08,227,1,150.0,2,1,5,"215",8,Hibernating
34036,2023-06-08,227,1,229.9900016784668,2,1,5,"215",8,Hibernating
6181,2023-06-08,227,1,203.850000381469724,2,1,5,"215",8,Hibernating
8279,2023-06-03,232,1,165.949998855590818,2,1,5,"215",8,Hibernating
3526,2023-06-08,227,1,175.0,2,1,5,"215",8,Hibernating
87638,2023-06-08,227,1,149.97999954223632,2,1,5,"215",8,Hibernating
47997,2023-06-08,227,1,183.0,2,1,5,"215",8,Hibernating
34194,2023-06-08,227,1,166.399999618530275,2,1,5,"215",8,Hibernating
83315,2023-06-08,227,1,279.0,2,1,5,"215",8,Hibernating
33970,2023-06-03,232,1,162.97000122070313,2,1,5,"215",8,Hibernating
29491,2023-06-03,232,1,240.3000030517578,2,1,5,"215",8,Hibernating
77201,2023-06-07,228,1,253.0,2,1,5,"215",8,Hibernating
81685,2023-06-03,232,1,199.9900054931641,2,1,5,"215",8,Hibernating
80359,2023-06-03,232,1,312.96999931335449,2,1,5,"215",8,Hibernating
40545,2023-06-03,232,1,171.37999725341795,2,1,5,"215",8,Hibernating
49482,2023-06-07,228,1,230.5,2,1,5,"215",8,Hibernating
15250,2023-06-07,228,1,159.9900016784668,2,1,5,"215",8,Hibernating
97513,2023-06-07,228,1,166.89999961853028,2,1,5,"215",8,Hibernating
99009,2023-06-03,232,1,229.98999786376952,2,1,5,"215",8,Hibernating
37106,2023-06-03,232,1,226.450000762939446,2,1,5,"215",8,Hibernating
88026,2023-06-03,232,1,151.09000015258789,2,1,5,"215",8,Hibernating
37923,2023-06-06,229,1,200.0,2,1,5,"215",8,Hibernating
4371,2023-06-05,230,1,307.949999809265137,2,1,5,"215",8,Hibernating
75113,2023-06-05,230,1,227.969999313354494,2,1,5,"215",8,Hibernating
68561,2023-06-04,231,1,270.0,2,1,5,"215",8,Hibernating
69911,2023-06-04,231,1,268.48999786376952,2,1,5,"215",8,Hibernating
6413,2023-06-04,231,1,331.0,2,1,5,"215",8,Hibernating
10435,2023-06-05,230,1,161.08000183105470,2,1,5,"215",8,Hibernating
54256,2023-06-05,230,1,203.939996719360354,2,1,5,"215",8,Hibernating
43066,2023-06-04,231,1,209.0,2,1,5,"215",8,Hibernating
43738,2023-06-04,231,1,240.99000549316406,2,1,5,"215",8,Hibernating
17686,2023-06-04,231,1,169.99000549316406,2,1,5,"215",8,Hibernating
81503,2023-06-04,231,1,190.0,2,1,5,"215",8,Hibernating
29441,2023-06-04,231,1,159.0,2,1,5,"215",8,Hibernating
43013,2023-08-04,170,1,266.00999832153321,2,1,5,"215",8,Hibernating
44135,2023-08-04,170,1,227.209999084472656,2,1,5,"215",8,Hibernating
82619,2023-05-12,254,1,199.30999755859375,2,1,5,"215",8,Hibernating
34409,2023-08-04,170,1,249.94000244140623,2,1,5,"215",8,Hibernating
18644,2023-08-04,170,1,252.390001296997069,2,1,5,"215",8,Hibernating
93150,2023-08-04,170,1,245.950000762939446,2,1,5,"215",8,Hibernating
92414,2023-05-12,254,1,219.0,2,1,5,"215",8,Hibernating
9402,2023-05-12,254,1,158.0,2,1,5,"215",8,Hibernating
35860,2023-05-12,254,1,200.850000381469724,2,1,5,"215",8,Hibernating
51249,2023-08-04,170,1,156.450000762939453,2,1,5,"215",8,Hibernating
25628,2023-05-12,254,1,148.0,2,1,5,"215",8,Hibernating
11312,2023-08-03,171,1,192.49000549316406,2,1,5,"215",8,Hibernating
24705,2023-05-13,253,1,152.0,2,1,5,"215",8,Hibernating
9278,2023-08-03,171,1,295.0,2,1,5,"215",8,Hibernating
72045,2023-05-13,253,1,152.040001392364504,2,1,5,"215",8,Hibernating
8413,2023-08-03,171,1,179.9499969482422,2,1,5,"215",8,Hibernating
2110,2023-08-03,171,1,239.9900054931641,2,1,5,"215",8,Hibernating
45878,2023-08-03,171,1,207.47999572753906,2,1,5,"215",8,Hibernating
93341,2023-08-03,171,1,176.79999923706056,2,1,5,"215",8,Hibernating
96416,2023-08-03,171,1,424.930000305175774,2,1,5,"215",8,Hibernating
22124,2023-08-03,171,1,150.0,2,1,5,"215",8,Hibernating
12377,2023-08-03,171,1,197.5,2,1,5,"215",8,Hibernating
37656,2023-08-02,172,1,184.4900016784668,2,1,5,"215",8,Hibernating
29480,2023-08-02,172,1,151.1999969482422,2,1,5,"215",8,Hibernating
20578,2023-08-02,172,1,179.489999771118164,2,1,5,"215",8,Hibernating
77088,2023-08-02,172,1,193.739999771118164,2,1,5,"215",8,Hibernating
84172,2023-05-13,253,1,158.0,2,1,5,"215",8,Hibernating
49958,2023-08-02,172,1,203.089998245239254,2,1,5,"215",8,Hibernating
38911,2023-08-01,173,1,327.869991302490234,2,1,5,"215",8,Hibernating
929,2023-08-01,173,1,226.5,2,1,5,"215",8,Hibernating
69946,2023-08-01,173,1,179.0,2,1,5,"215",8,Hibernating
62126,2023-08-01,173,1,212.47000122070312,2,1,5,"215",8,Hibernating
17487,2023-05-13,253,1,170.929998397827140,2,1,5,"215",8,Hibernating
90955,2023-05-13,253,1,241.2400054931641,2,1,5,"215",8,Hibernating
65952,2023-08-01,173,1,223.950000762939446,2,1,5,"215",8,Hibernating
72306,2023-08-01,173,1,147.989999771118164,2,1,5,"215",8,Hibernating
59029,2023-07-31,174,1,265.0,2,1,5,"215",8,Hibernating
3033,2023-05-14,252,1,195.0,2,1,5,"215",8,Hibernating
39744,2023-05-14,252,1,185.91000366210932,2,1,5,"215",8,Hibernating
92122,2023-07-31,174,1,178.310001373291013,2,1,5,"215",8,Hibernating
11471,2023-07-31,174,1,178.98999786376953,2,1,5,"215",8,Hibernating
75688,2023-07-31,174,1,232.890000343322753,2,1,5,"215",8,Hibernating
25896,2023-07-30,175,1,148.0,2,1,5,"215",8,Hibernating
57283,2023-07-30,175,1,215.0,2,1,5,"215",8,Hibernating
91128,2023-07-30,175,1,284.949998855590824,2,1,5,"215",8,Hibernating
9420,2023-07-30,175,1,183.9900054931641,2,1,5,"215",8,Hibernating
36057,2023-05-14,252,1,399.0,2,1,5,"215",8,Hibernating
16947,2023-07-30,175,1,187.060001373291016,2,1,5,"215",8,Hibernating
21419,2023-07-30,175,1,164.55999755859376,2,1,5,"215",8,Hibernating
3984,2023-07-30,175,1,278.740001678466792,2,1,5,"215",8,Hibernating
79021,2023-05-14,252,1,197.0,2,1,5,"215",8,Hibernating
29808,2023-05-14,252,1,278.0,2,1,5,"215",8,Hibernating
79734,2023-07-29,176,1,177.950000762939453,2,1,5,"215",8,Hibernating
86334,2023-07-29,176,1,199.0,2,1,5,"215",8,Hibernating
62459,2023-05-14,252,1,181.120001792907717,2,1,5,"215",8,Hibernating
94690,2023-07-29,176,1,264.0,2,1,5,"215",8,Hibernating
4195,2023-07-29,176,1,190.0,2,1,5,"215",8,Hibernating
71226,2023-07-29,176,1,164.08000183105469,2,1,5,"215",8,Hibernating
84366,2023-07-29,176,1,219.0,2,1,5,"215",8,Hibernating
60832,2023-05-15,251,1,188.10999870300293,2,1,5,"215",8,Hibernating
34454,2023-07-28,177,1,366.22999572753905,2,1,5,"215",8,Hibernating
30562,2023-07-28,177,1,207.950000762939446,2,1,5,"215",8,Hibernating
581,2023-07-28,177,1,157.0,2,1,5,"215",8,Hibernating
35609,2023-05-15,251,1,161.980005264282224,2,1,5,"215",8,Hibernating
27286,2023-07-28,177,1,492.5,2,1,5,"215",8,Hibernating
42922,2023-07-28,177,1,180.699999809265137,2,1,5,"215",8,Hibernating
9591,2023-05-15,251,1,159.36999702453613,2,1,5,"215",8,Hibernating
33405,2023-05-15,251,1,191.809999465942378,2,1,5,"215",8,Hibernating
42716,2023-05-15,251,1,684.9499969482422,2,1,5,"215",8,Hibernating
26121,2023-05-15,251,1,274.889999389648444,2,1,5,"215",8,Hibernating
78595,2023-07-27,178,1,242.950000762939446,2,1,5,"215",8,Hibernating
59148,2023-07-27,178,1,160.0,2,1,5,"215",8,Hibernating
36949,2023-05-15,251,1,346.989999771118164,2,1,5,"215",8,Hibernating
92142,2023-05-15,251,1,165.98999786376953,2,1,5,"215",8,Hibernating
